customer_id,age,gender,region,avg_order_value,orders_per_month,recency_days,tenure_months,pref_electronics,pref_clothing,pref_home,pref_sports,email_open_rate,app_sessions_per_week,ltv,churn
2676,76,Female,North,288.26,1,6,40,0.408,0.127,0.169,0.275,0.118,2,13443.23,0
2677,42,Female,South,44.13,0,8,110,0.225,0.181,0.351,0.061,0.068,1,1512.71,0
2678,74,Female,Central,21.49,1,3,30,0.129,0.667,0.46,0.277,0.082,2,50.0,1
2679,45,Female,Central,83.1,1,5,94,0.298,0.454,0.301,0.182,0.488,0,9676.35,0
2680,19,Male,Central,118.15,1,33,25,0.229,0.355,0.023,0.279,0.064,2,2007.47,1
2681,52,Female,North,145.01,0,23,97,0.439,0.216,0.312,0.106,0.324,0,405.91,0
2682,54,Male,Central,37.23,2,73,73,0.091,0.331,0.049,0.529,0.226,2,5532.65,1
2683,22,Male,South,44.28,0,122,26,0.302,0.513,0.324,0.23,0.204,0,50.0,0
2684,18,Female,North,77.49,1,92,24,0.587,0.545,0.252,0.141,0.584,0,2372.22,0
2685,57,Female,South,52.11,1,45,97,0.245,0.303,0.445,0.477,0.184,2,6117.48,1
2686,29,Male,North,177.58,1,6,39,0.082,0.219,0.124,0.13,0.222,2,8395.31,1
2687,73,Female,East,71.36,1,74,89,0.239,0.349,0.244,0.163,0.691,2,6334.37,0
2688,53,Male,South,148.59,4,27,116,0.221,0.345,0.54,0.303,0.121,1,76380.58,0
2689,62,Male,East,89.52,0,5,109,0.179,0.169,0.069,0.344,0.579,3,310.49,0
2690,40,Male,East,138.66,0,110,79,0.271,0.3,0.327,0.282,0.169,0,409.36,0
2691,64,Female,Central,52.36,1,24,61,0.307,0.355,0.269,0.033,0.299,4,3498.67,1
2692,48,Female,West,162.43,0,14,105,0.451,0.46,0.176,0.032,0.299,4,517.1,1
2693,28,Male,South,45.68,1,123,112,0.346,0.248,0.195,0.094,0.236,2,7666.86,0
2694,27,Female,West,83.19,0,139,49,0.395,0.146,0.525,0.492,0.305,3,172.27,1
2695,20,Male,Central,39.26,0,24,41,0.364,0.225,0.096,0.492,0.136,0,50.0,0
2696,71,Female,North,71.63,1,26,70,0.099,0.316,0.487,0.371,0.359,0,5096.06,1
2697,31,Male,East,50.64,2,51,20,0.286,0.102,0.378,0.094,0.188,1,2435.72,1
2698,33,Male,South,44.82,0,79,44,0.358,0.097,0.067,0.142,0.485,2,50.0,1
2699,27,Female,North,292.86,1,3,16,0.409,0.317,0.085,0.095,0.218,1,7055.46,0
2700,46,Male,West,33.96,1,53,21,0.592,0.062,0.211,0.318,0.106,3,50.0,0
2701,27,Male,Central,143.84,0,183,15,0.216,0.474,0.609,0.013,0.094,0,1373.73,0
2702,29,Female,North,351.64,2,18,39,0.209,0.38,0.398,0.021,0.664,0,29758.8,0
2703,47,Other,West,21.61,2,143,42,0.309,0.226,0.416,0.593,0.535,1,1952.33,0
2704,58,Male,Central,116.06,3,179,61,0.197,0.232,0.179,0.073,0.372,0,23609.63,1
2705,18,Male,Central,43.33,0,18,4,0.133,0.403,0.781,0.485,0.417,0,50.0,0
2706,22,Male,South,23.31,3,84,24,0.148,0.224,0.177,0.364,0.192,0,1175.81,0
2707,37,Female,Central,61.25,1,16,3,0.209,0.207,0.391,0.164,0.059,2,50.0,0
2708,25,Male,South,238.94,1,80,114,0.062,0.28,0.256,0.388,0.38,0,27783.62,1
2709,60,Female,East,20.95,3,95,1,0.6,0.677,0.149,0.03,0.136,0,252.98,1
2710,29,Other,North,90.92,0,17,94,0.234,0.09,0.227,0.249,0.594,3,2005.07,0
2711,18,Male,North,75.68,1,75,13,0.232,0.23,0.123,0.293,0.391,1,1660.12,0
2712,74,Male,West,185.33,1,100,54,0.318,0.253,0.072,0.249,0.185,2,12032.2,1
2713,71,Male,South,27.02,2,26,82,0.051,0.42,0.571,0.338,0.414,0,3570.68,0
2714,37,Male,South,111.54,2,11,40,0.549,0.434,0.463,0.363,0.143,1,9696.73,1
2715,45,Female,North,111.18,3,5,11,0.337,0.297,0.7,0.138,0.27,1,4957.16,1
2716,74,Male,West,108.47,1,51,42,0.276,0.133,0.095,0.254,0.477,1,3072.88,1
2717,60,Male,North,248.25,0,229,93,0.361,0.366,0.31,0.005,0.568,1,50.0,0
2718,54,Female,West,158.57,1,103,4,0.274,0.204,0.196,0.341,0.092,2,1839.03,0
2719,64,Male,North,23.43,3,34,25,0.29,0.38,0.643,0.351,0.154,2,1779.19,1
2720,54,Female,North,70.95,2,46,100,0.278,0.185,0.055,0.27,0.268,2,15433.51,0
2721,29,Male,South,60.59,0,19,36,0.075,0.15,0.106,0.37,0.201,0,755.14,1
2722,54,Female,East,49.7,2,10,64,0.232,0.144,0.434,0.105,0.528,1,6714.74,0
2723,66,Female,South,68.02,3,39,44,0.332,0.459,0.191,0.297,0.394,1,11277.74,1
2724,66,Female,South,58.79,1,37,40,0.437,0.121,0.136,0.289,0.507,4,2056.15,1
2725,73,Female,Central,65.3,1,44,92,0.447,0.277,0.59,0.315,0.259,3,8179.29,1
2726,61,Male,East,330.06,2,183,45,0.15,0.378,0.663,0.522,0.343,1,32147.98,0
2727,73,Male,North,27.42,3,55,8,0.254,0.45,0.288,0.57,0.109,0,50.0,1
2728,45,Female,South,224.32,2,55,85,0.028,0.225,0.322,0.227,0.114,1,39579.28,0
2729,64,Female,Central,72.35,2,8,35,0.37,0.316,0.358,0.293,0.231,1,4377.63,1
2730,32,Male,South,98.2,1,339,44,0.455,0.363,0.029,0.16,0.239,2,5087.91,1
2731,23,Male,North,161.84,0,88,18,0.018,0.123,0.47,0.242,0.192,2,50.0,1
2732,61,Male,West,55.76,0,125,47,0.227,0.08,0.069,0.113,0.225,1,50.0,1
2733,76,Male,East,65.03,1,32,25,0.009,0.251,0.646,0.053,0.23,0,50.0,1
2734,78,Male,East,62.15,2,41,110,0.477,0.562,0.501,0.018,0.482,1,17218.0,0
2735,37,Female,North,57.57,1,44,41,0.057,0.174,0.446,0.118,0.39,0,1333.72,1
2736,67,Male,North,227.79,0,12,5,0.73,0.521,0.28,0.143,0.176,2,513.18,1
2737,31,Male,East,161.25,3,70,64,0.182,0.459,0.219,0.415,0.085,2,34539.64,1
2738,19,Female,North,29.23,3,139,62,0.381,0.129,0.37,0.395,0.066,1,7445.4,0
2739,26,Female,East,29.15,3,10,111,0.081,0.65,0.466,0.084,0.26,3,11035.14,0
2740,54,Female,East,64.67,1,5,72,0.239,0.567,0.339,0.434,0.217,1,3117.56,0
2741,37,Female,South,28.31,1,80,87,0.192,0.122,0.355,0.119,0.412,2,3615.7,0
2742,43,Male,Central,97.22,0,19,3,0.382,0.481,0.242,0.347,0.259,1,50.0,0
2743,46,Female,West,32.41,1,58,108,0.189,0.399,0.036,0.137,0.115,2,5285.0,0
2744,18,Female,West,79.11,0,71,37,0.253,0.211,0.184,0.085,0.332,1,232.34,1
2745,72,Male,North,20.58,1,23,95,0.137,0.346,0.59,0.421,0.248,2,2765.17,0
2746,52,Female,North,50.45,3,101,93,0.274,0.149,0.449,0.086,0.065,1,16277.67,1
2747,23,Female,East,110.46,2,47,41,0.126,0.064,0.424,0.143,0.199,1,8656.09,0
2748,54,Male,North,72.94,2,121,20,0.129,0.567,0.653,0.132,0.249,3,3926.6,1
2749,70,Male,Central,326.32,0,86,67,0.681,0.503,0.057,0.156,0.319,2,393.2,1
2750,76,Male,North,185.78,0,121,87,0.221,0.226,0.86,0.016,0.165,2,702.07,0
2751,22,Male,East,55.59,1,1,40,0.317,0.785,0.658,0.304,0.17,1,2766.42,1
2752,50,Male,South,23.72,0,16,85,0.088,0.607,0.295,0.01,0.029,1,50.0,0
2753,66,Female,East,169.47,1,5,77,0.149,0.045,0.107,0.2,0.346,1,12537.42,0
2754,68,Male,North,213.74,1,35,8,0.375,0.252,0.299,0.305,0.101,0,1887.18,0
2755,31,Female,South,157.46,1,132,5,0.134,0.672,0.21,0.681,0.637,1,1686.99,0
2756,29,Female,South,30.95,1,37,25,0.155,0.156,0.383,0.343,0.167,2,769.98,1
2757,59,Female,Central,513.84,3,113,39,0.284,0.222,0.221,0.384,0.032,1,67045.7,1
2758,37,Female,North,43.94,3,23,37,0.2,0.068,0.167,0.349,0.646,1,2329.41,0
2759,70,Male,Central,123.05,1,24,105,0.213,0.33,0.449,0.406,0.334,1,15225.2,0
2760,67,Male,West,210.91,0,135,5,0.729,0.074,0.454,0.127,0.17,0,756.51,0
2761,41,Female,South,41.5,3,33,8,0.191,0.039,0.164,0.041,0.282,2,1403.49,0
2762,76,Female,West,211.1,1,93,108,0.331,0.047,0.426,0.126,0.225,2,26354.86,0
2763,60,Female,North,49.63,0,16,4,0.545,0.149,0.593,0.284,0.399,1,148.51,1
2764,79,Male,Central,319.77,0,178,41,0.27,0.256,0.741,0.063,0.323,1,1004.57,0
2765,51,Female,East,46.42,1,51,60,0.091,0.318,0.359,0.367,0.274,3,2913.45,0
2766,42,Male,South,265.35,2,85,54,0.297,0.118,0.19,0.565,0.14,2,31134.25,1
2767,67,Female,South,24.4,0,5,22,0.065,0.525,0.159,0.214,0.201,0,258.4,1
2768,46,Other,North,118.83,3,40,78,0.009,0.412,0.344,0.085,0.125,1,27841.4,0
2769,74,Male,Central,80.76,1,138,19,0.312,0.086,0.522,0.218,0.369,3,2849.52,1
2770,56,Female,North,71.99,3,125,77,0.144,0.47,0.479,0.09,0.068,1,19285.08,0
2771,48,Male,West,40.24,1,2,99,0.541,0.382,0.156,0.153,0.388,2,6606.95,0
2772,73,Male,South,117.82,0,21,68,0.674,0.157,0.46,0.403,0.261,3,50.0,0
2773,64,Female,Central,36.94,2,35,33,0.654,0.309,0.309,0.422,0.258,1,3151.99,1
2774,60,Female,North,84.39,0,11,22,0.357,0.287,0.401,0.116,0.293,2,155.25,1
2775,67,Female,East,43.36,1,78,65,0.482,0.554,0.039,0.118,0.362,1,2996.3,0
2776,40,Female,East,269.2,0,12,11,0.086,0.263,0.529,0.169,0.277,4,238.82,1
2777,61,Female,West,22.32,0,25,16,0.089,0.492,0.097,0.342,0.183,0,307.71,1
2778,55,Female,North,37.82,2,65,68,0.288,0.349,0.432,0.084,0.322,0,3238.75,0
2779,37,Female,North,42.2,1,39,93,0.187,0.346,0.24,0.13,0.334,1,3284.29,0
2780,40,Male,North,62.76,1,80,103,0.313,0.73,0.144,0.245,0.278,1,8579.56,1
2781,79,Other,West,41.19,3,194,44,0.298,0.112,0.239,0.064,0.048,3,6260.84,1
2782,62,Male,North,74.08,1,7,102,0.558,0.124,0.007,0.084,0.629,2,7082.86,1
2783,69,Female,East,184.75,1,74,88,0.295,0.305,0.132,0.135,0.364,1,17192.06,0
2784,33,Male,North,119.6,0,15,116,0.064,0.074,0.239,0.45,0.682,1,66.03,1
2785,67,Male,Central,89.39,2,32,9,0.413,0.217,0.237,0.457,0.343,1,992.5,1
2786,59,Male,Central,27.46,3,2,72,0.125,0.628,0.17,0.236,0.212,1,7088.11,0
2787,77,Female,East,114.73,1,8,78,0.42,0.476,0.252,0.255,0.321,0,10928.23,0
2788,72,Male,South,34.56,4,23,79,0.353,0.576,0.338,0.192,0.16,4,13251.38,1
2789,25,Male,North,143.48,0,25,117,0.438,0.221,0.449,0.373,0.106,0,74.59,1
2790,67,Female,North,43.02,0,137,62,0.387,0.172,0.428,0.423,0.254,3,50.0,1
2791,38,Female,South,63.17,1,81,86,0.557,0.39,0.403,0.011,0.175,3,8282.31,0
2792,18,Male,West,54.52,1,214,101,0.067,0.398,0.247,0.131,0.188,1,4937.67,0
2793,72,Male,East,176.61,3,54,15,0.151,0.386,0.672,0.186,0.03,1,5765.17,1
2794,25,Male,Central,30.82,0,16,6,0.465,0.238,0.376,0.554,0.463,5,50.0,1
2795,46,Male,South,86.71,2,23,1,0.129,0.115,0.229,0.359,0.577,1,50.0,0
2796,49,Female,West,32.26,0,23,20,0.112,0.37,0.336,0.331,0.619,0,1939.38,1
2797,55,Female,East,117.61,0,23,105,0.349,0.386,0.34,0.155,0.177,2,907.31,1
2798,22,Female,East,208.38,3,67,36,0.316,0.53,0.435,0.208,0.082,1,24629.5,1
2799,64,Male,South,65.62,2,45,2,0.463,0.439,0.489,0.312,0.238,0,50.0,0
2800,39,Female,East,73.57,4,29,70,0.122,0.108,0.577,0.265,0.13,1,21985.7,1
2801,64,Female,East,229.85,2,9,2,0.446,0.227,0.765,0.492,0.075,2,871.91,1
2802,51,Female,West,78.88,1,1,3,0.426,0.297,0.055,0.153,0.101,0,50.0,0
2803,18,Female,Central,73.49,2,14,7,0.209,0.484,0.374,0.143,0.045,0,50.0,0
2804,72,Female,South,89.08,2,6,84,0.124,0.305,0.197,0.39,0.51,1,15098.61,1
2805,72,Female,North,113.5,2,92,113,0.566,0.132,0.284,0.28,0.23,1,29257.59,1
2806,43,Male,East,29.04,1,7,64,0.164,0.473,0.252,0.075,0.347,1,1192.76,0
2807,60,Female,East,157.68,1,77,41,0.283,0.225,0.089,0.095,0.792,1,7304.97,0
2808,27,Female,North,65.75,2,29,54,0.105,0.479,0.315,0.331,0.276,1,7839.57,0
2809,47,Female,West,26.01,1,4,41,0.26,0.465,0.236,0.04,0.208,1,50.0,1
2810,67,Male,Central,143.41,4,100,115,0.279,0.358,0.109,0.216,0.383,2,73782.09,0
2811,35,Female,Central,57.85,2,51,5,0.177,0.212,0.342,0.171,0.2,2,50.0,1
2812,34,Female,North,28.46,2,16,89,0.324,0.443,0.137,0.048,0.231,1,6109.7,0
2813,43,Male,Central,100.36,1,135,102,0.22,0.137,0.155,0.0,0.336,3,11974.55,0
2814,25,Male,West,189.71,1,2,82,0.313,0.587,0.567,0.296,0.113,3,18478.75,0
2815,64,Female,East,194.96,1,13,63,0.58,0.448,0.052,0.088,0.124,2,13702.9,0
2816,57,Female,East,272.97,1,83,1,0.095,0.693,0.331,0.127,0.125,3,438.32,1
2817,66,Female,West,181.82,3,74,25,0.266,0.288,0.567,0.042,0.452,1,16131.19,0
2818,29,Male,East,20.17,0,20,81,0.171,0.285,0.39,0.092,0.354,2,50.0,1
2819,44,Female,South,58.27,2,3,46,0.371,0.369,0.53,0.138,0.386,2,3223.53,0
2820,25,Male,East,156.54,0,117,15,0.198,0.618,0.194,0.132,0.529,0,755.64,0
2821,42,Male,East,56.49,0,22,69,0.112,0.364,0.043,0.084,0.015,1,50.0,1
2822,63,Male,North,93.61,0,13,17,0.109,0.378,0.341,0.072,0.319,2,1355.15,0
2823,21,Male,Central,94.58,0,43,21,0.168,0.193,0.302,0.122,0.221,1,50.0,0
2824,50,Male,West,56.33,3,144,53,0.195,0.381,0.294,0.33,0.041,1,10845.37,1
2825,18,Male,East,207.87,3,2,55,0.224,0.408,0.24,0.113,0.693,2,36993.8,0
2826,36,Male,North,75.97,2,87,87,0.114,0.489,0.131,0.134,0.306,0,13971.64,0
2827,48,Male,East,70.01,3,50,107,0.295,0.384,0.281,0.254,0.035,1,25795.98,1
2828,33,Female,North,499.76,2,33,10,0.535,0.473,0.071,0.104,0.359,0,13276.03,0
2829,31,Female,North,74.42,1,81,81,0.415,0.519,0.024,0.143,0.409,2,7519.79,0
2830,70,Male,East,35.72,2,202,57,0.454,0.078,0.759,0.239,0.302,0,4958.13,0
2831,65,Female,South,77.57,1,15,65,0.785,0.447,0.163,0.142,0.219,1,6795.41,0
2832,22,Male,East,154.57,0,9,37,0.476,0.307,0.353,0.282,0.215,0,50.0,0
2833,58,Female,North,140.0,1,146,112,0.455,0.252,0.566,0.095,0.518,0,19114.3,0
2834,43,Male,South,144.31,1,66,7,0.567,0.539,0.209,0.081,0.411,1,50.0,0
2835,79,Male,North,118.49,0,34,76,0.045,0.55,0.076,0.031,0.407,0,469.99,1
2836,45,Female,Central,43.47,2,51,40,0.096,0.345,0.04,0.119,0.278,1,1786.08,1
2837,19,Female,East,178.49,3,82,50,0.167,0.357,0.757,0.083,0.078,2,29094.18,0
2838,67,Female,West,199.13,2,88,1,0.044,0.122,0.642,0.301,0.569,4,50.0,1
2839,23,Female,South,37.27,5,151,20,0.236,0.252,0.414,0.148,0.611,2,3666.78,1
2840,26,Female,North,31.18,3,33,108,0.157,0.443,0.377,0.233,0.475,0,11380.11,1
2841,50,Male,Central,317.07,2,20,31,0.302,0.139,0.329,0.15,0.176,1,21620.7,1
2842,58,Male,South,182.19,5,61,68,0.353,0.355,0.626,0.379,0.171,2,71206.77,0
2843,42,Male,South,198.97,1,32,90,0.112,0.456,0.362,0.466,0.409,3,19995.43,0
2844,65,Male,East,193.99,1,54,12,0.395,0.452,0.284,0.259,0.174,1,50.0,1
2845,30,Female,North,82.42,0,32,22,0.467,0.203,0.108,0.057,0.196,4,1628.04,1
2846,26,Female,West,103.17,1,9,1,0.299,0.621,0.447,0.489,0.46,1,50.0,1
2847,70,Male,East,83.06,2,38,1,0.539,0.315,0.443,0.448,0.262,2,552.0,1
2848,30,Female,South,24.21,0,70,3,0.149,0.075,0.249,0.218,0.474,2,900.09,1
2849,48,Female,North,129.48,3,96,117,0.25,0.288,0.333,0.337,0.277,1,50838.19,0
2850,58,Male,North,76.31,2,40,76,0.23,0.585,0.405,0.409,0.049,0,14018.75,0
2851,28,Male,Central,103.46,0,10,118,0.529,0.273,0.594,0.096,0.079,1,50.0,0
2852,21,Male,West,75.88,1,32,21,0.13,0.14,0.118,0.085,0.313,4,1587.44,0
2853,51,Male,North,74.15,0,92,13,0.372,0.403,0.239,0.239,0.249,1,745.14,0
2854,78,Male,North,35.08,3,31,61,0.585,0.18,0.211,0.066,0.234,0,7321.83,0
2855,55,Female,West,46.14,1,71,13,0.786,0.561,0.716,0.076,0.227,2,1629.46,0
2856,63,Male,East,33.84,2,42,117,0.208,0.65,0.168,0.347,0.687,2,9314.77,1
2857,21,Male,South,37.42,0,16,105,0.344,0.619,0.305,0.085,0.325,1,75.83,0
2858,55,Other,South,308.89,2,95,82,0.388,0.018,0.115,0.232,0.192,1,57695.84,0
2859,36,Female,North,33.3,3,5,33,0.757,0.016,0.33,0.227,0.188,1,2132.17,0
2860,23,Female,West,45.1,2,44,6,0.361,0.502,0.615,0.051,0.63,1,50.0,1
2861,51,Male,Central,91.44,0,14,25,0.341,0.43,0.327,0.086,0.062,3,646.23,0
2862,35,Male,North,95.37,0,4,23,0.324,0.639,0.331,0.156,0.108,0,50.0,1
2863,30,Female,East,33.38,1,41,88,0.051,0.029,0.299,0.481,0.076,3,2829.39,1
2864,58,Male,South,146.28,2,41,101,0.432,0.139,0.27,0.172,0.255,2,33625.85,0
2865,40,Male,South,143.04,0,73,26,0.325,0.332,0.503,0.309,0.106,3,1241.73,1
2866,36,Female,South,41.67,1,81,4,0.09,0.177,0.619,0.25,0.131,1,50.0,1
2867,62,Female,West,47.25,3,78,102,0.566,0.436,0.399,0.107,0.1,4,17822.27,0
2868,28,Male,East,242.43,0,31,35,0.045,0.071,0.241,0.58,0.295,0,299.9,1
2869,18,Female,East,159.75,1,59,113,0.189,0.264,0.426,0.198,0.045,2,20636.93,0
2870,41,Male,South,115.73,2,51,75,0.426,0.578,0.467,0.18,0.19,3,20832.69,1
2871,79,Male,North,26.86,1,32,100,0.151,0.163,0.225,0.69,0.097,1,3257.04,0
2872,71,Male,North,63.34,2,54,25,0.199,0.289,0.6,0.002,0.103,2,2186.99,1
2873,24,Male,West,85.55,1,176,20,0.402,0.388,0.131,0.306,0.326,2,785.3,0
2874,42,Male,North,36.6,0,12,1,0.252,0.377,0.49,0.218,0.086,1,50.0,1
2875,38,Female,West,67.57,0,141,94,0.453,0.31,0.369,0.313,0.371,2,50.0,0
2876,32,Female,South,93.51,2,3,68,0.312,0.194,0.026,0.532,0.29,0,13375.94,1
2877,18,Female,South,51.73,0,22,23,0.203,0.182,0.17,0.401,0.14,4,50.0,0
2878,29,Male,East,141.47,0,20,99,0.047,0.044,0.149,0.451,0.361,3,50.0,1
2879,75,Male,South,166.83,0,59,106,0.046,0.056,0.162,0.152,0.46,2,50.0,0
2880,24,Male,North,51.28,1,8,22,0.19,0.173,0.593,0.276,0.334,6,823.33,1
2881,32,Male,South,165.94,0,128,95,0.086,0.64,0.475,0.242,0.121,0,50.0,0
2882,38,Male,West,28.75,3,105,62,0.332,0.488,0.467,0.018,0.164,2,7073.65,1
2883,36,Female,West,165.48,1,63,1,0.19,0.051,0.108,0.091,0.213,1,646.86,0
2884,77,Female,South,33.26,0,36,59,0.223,0.034,0.132,0.058,0.122,2,1109.42,1
2885,46,Female,East,26.93,0,162,68,0.45,0.141,0.307,0.091,0.328,1,1182.7,0
2886,42,Male,North,102.13,2,106,19,0.3,0.22,0.467,0.403,0.31,2,6686.78,1
2887,50,Female,North,71.08,2,41,30,0.021,0.251,0.433,0.227,0.254,0,3639.39,1
2888,66,Male,North,210.78,3,72,1,0.418,0.441,0.336,0.588,0.279,0,1362.66,0
2889,49,Male,Central,56.1,0,50,48,0.268,0.319,0.804,0.116,0.126,1,50.0,1
2890,66,Male,North,47.08,0,53,19,0.257,0.278,0.196,0.202,0.224,2,50.0,0
2891,52,Female,North,75.57,4,24,52,0.313,0.367,0.11,0.155,0.397,1,16518.02,0
2892,61,Other,South,68.7,3,37,85,0.116,0.332,0.494,0.112,0.546,0,17820.44,0
2893,55,Male,North,53.78,0,4,22,0.237,0.389,0.356,0.022,0.285,1,1741.17,0
2894,43,Female,East,114.67,2,26,50,0.153,0.069,0.043,0.571,0.431,0,11878.49,0
2895,28,Female,North,134.02,3,71,66,0.079,0.292,0.147,0.057,0.216,3,26343.3,1
2896,52,Male,North,173.38,1,183,6,0.094,0.093,0.45,0.146,0.037,1,340.16,1
2897,25,Male,East,308.53,1,197,64,0.15,0.57,0.607,0.039,0.366,0,21517.41,1
2898,63,Male,South,44.81,2,48,21,0.079,0.149,0.122,0.208,0.459,3,821.01,1
2899,31,Other,West,120.73,2,55,97,0.338,0.26,0.696,0.349,0.197,1,27063.24,0
2900,27,Male,East,60.1,0,12,19,0.228,0.493,0.164,0.067,0.111,2,50.0,0
2901,19,Female,South,110.43,0,71,91,0.138,0.234,0.177,0.204,0.111,0,357.4,1
2902,63,Male,West,71.7,0,4,37,0.054,0.082,0.04,0.123,0.159,1,50.0,1
2903,26,Female,North,426.31,3,20,63,0.116,0.079,0.536,0.276,0.142,1,82809.37,1
2904,20,Male,East,124.42,1,66,29,0.208,0.157,0.552,0.237,0.732,1,2780.57,0
2905,38,Female,South,263.75,0,22,60,0.254,0.464,0.103,0.544,0.118,2,980.23,1
2906,43,Female,South,164.13,1,3,92,0.172,0.645,0.631,0.327,0.038,1,16586.27,0
2907,25,Female,East,206.56,2,106,34,0.066,0.168,0.243,0.091,0.193,1,14906.41,0
2908,65,Female,Central,154.74,0,22,1,0.218,0.287,0.302,0.205,0.101,1,2077.21,0
2909,19,Male,Central,69.17,3,3,48,0.275,0.566,0.512,0.124,0.257,0,10651.31,0
2910,23,Female,East,43.21,3,4,89,0.45,0.233,0.205,0.028,0.503,1,13204.44,0
2911,45,Male,South,57.0,4,17,21,0.337,0.645,0.325,0.083,0.211,1,5369.6,0
2912,70,Male,North,21.64,0,11,34,0.264,0.18,0.196,0.254,0.5,2,50.0,1
2913,46,Female,South,79.39,0,89,26,0.323,0.131,0.506,0.364,0.325,2,368.92,1
2914,43,Male,East,76.27,2,23,36,0.391,0.364,0.731,0.149,0.332,3,5388.56,0
2915,42,Female,South,79.6,2,97,99,0.331,0.075,0.208,0.414,0.578,1,15925.33,1
2916,29,Other,Central,312.07,0,11,23,0.477,0.232,0.126,0.179,0.139,0,50.0,1
2917,22,Male,South,213.94,1,40,81,0.103,0.359,0.217,0.026,0.094,1,18527.95,0
2918,51,Female,South,34.11,1,69,47,0.1,0.436,0.273,0.083,0.377,2,1829.37,1
2919,65,Male,South,56.82,3,63,106,0.551,0.129,0.653,0.436,0.468,0,21984.77,0
2920,54,Male,West,64.13,1,55,76,0.303,0.156,0.09,0.158,0.354,2,6870.8,0
2921,32,Male,West,55.77,1,155,44,0.39,0.352,0.749,0.611,0.209,2,2740.97,1
2922,61,Female,East,148.16,2,15,20,0.187,0.181,0.222,0.282,0.568,0,6318.92,0
2923,53,Female,South,79.39,0,40,103,0.133,0.445,0.685,0.609,0.096,1,50.0,0
2924,32,Female,West,87.91,2,129,27,0.458,0.135,0.523,0.008,0.035,1,7491.55,1
2925,60,Other,North,173.39,1,4,106,0.089,0.519,0.102,0.174,0.102,0,16747.18,0
2926,65,Male,Central,151.16,1,3,61,0.568,0.281,0.183,0.101,0.237,1,10835.03,0
2927,40,Male,East,31.34,2,15,37,0.169,0.514,0.02,0.348,0.302,1,4121.72,0
2928,23,Female,South,120.12,1,60,84,0.119,0.592,0.121,0.147,0.259,1,10505.1,0
2929,63,Female,East,65.74,1,18,52,0.399,0.598,0.466,0.161,0.223,1,2637.67,1
2930,67,Male,West,47.92,0,12,75,0.605,0.693,0.304,0.166,0.599,1,596.83,0
2931,61,Male,North,24.11,0,36,92,0.141,0.492,0.469,0.142,0.25,1,1840.72,1
2932,76,Female,Central,73.44,1,57,62,0.093,0.156,0.453,0.208,0.283,2,7146.92,0
2933,60,Female,South,55.13,3,17,66,0.22,0.119,0.307,0.183,0.274,1,10747.9,1
2934,62,Male,South,43.18,0,21,24,0.327,0.348,0.224,0.059,0.181,4,485.31,0
2935,38,Male,North,114.91,2,57,80,0.244,0.366,0.238,0.625,0.025,0,21622.72,1
2936,40,Female,South,137.4,2,174,12,0.462,0.432,0.042,0.027,0.304,1,4504.71,0
2937,60,Female,East,42.46,3,67,16,0.272,0.44,0.151,0.28,0.428,2,2792.37,1
2938,72,Male,South,24.06,2,91,36,0.495,0.342,0.042,0.322,0.439,2,1490.29,1
2939,33,Female,West,171.11,1,27,2,0.054,0.329,0.159,0.154,0.241,1,50.0,1
2940,64,Male,South,20.8,0,19,89,0.263,0.335,0.153,0.462,0.127,4,50.0,1
2941,70,Male,Central,241.31,1,36,62,0.116,0.258,0.051,0.128,0.439,2,14463.75,0
2942,77,Female,East,99.03,2,98,64,0.377,0.421,0.103,0.187,0.052,1,13614.48,0
2943,32,Female,West,51.07,0,36,29,0.223,0.189,0.314,0.136,0.07,1,50.0,0
2944,42,Male,North,42.64,4,112,92,0.347,0.466,0.559,0.509,0.498,2,18977.16,1
2945,53,Female,South,20.72,2,269,74,0.075,0.037,0.391,0.028,0.298,0,3736.68,1
2946,28,Female,South,41.48,2,4,109,0.252,0.189,0.319,0.307,0.195,1,9637.55,1
2947,68,Female,East,31.85,3,2,87,0.269,0.578,0.509,0.589,0.382,0,8861.54,0
2948,32,Female,Central,95.77,1,9,96,0.181,0.478,0.191,0.479,0.433,3,7809.77,0
2949,21,Female,North,34.57,3,29,31,0.204,0.103,0.39,0.554,0.096,1,3073.85,0
2950,38,Female,North,80.17,0,8,83,0.343,0.339,0.672,0.021,0.333,0,170.97,1
2951,30,Male,Central,91.35,5,122,15,0.499,0.431,0.305,0.381,0.18,1,10313.71,1
2952,39,Male,North,48.31,1,1,55,0.485,0.46,0.678,0.159,0.47,0,4174.94,1
2953,36,Male,West,22.86,2,22,33,0.467,0.621,0.443,0.17,0.144,2,1860.7,0
2954,51,Female,East,23.04,0,12,81,0.084,0.322,0.185,0.377,0.382,2,50.0,1
2955,31,Female,West,22.14,0,160,52,0.37,0.14,0.218,0.168,0.1,2,50.0,1
2956,78,Male,North,127.5,1,66,100,0.388,0.133,0.031,0.199,0.389,2,14636.08,1
2957,21,Male,North,50.62,0,145,20,0.13,0.093,0.282,0.203,0.462,1,229.45,0
2958,65,Female,East,147.29,1,215,73,0.287,0.284,0.434,0.23,0.736,0,12237.41,0
2959,70,Male,Central,65.21,2,41,38,0.045,0.089,0.06,0.511,0.161,1,4127.9,0
2960,69,Female,South,68.26,0,16,3,0.606,0.152,0.368,0.274,0.604,1,1697.26,1
